unit_id,width_area_perimeter_m,area_perimeter_pass,width_equivalent_rectangle_m,equivalent_rectangle_pass,erosion_core_pass,methods_disagree
lcdb1000057668,48.442,True,59.181,True,True,False
lcdb1000057669,31.86,True,35.546,True,True,False
lcdb1000057671,194.444,True,314.351,True,True,False
lcdb1000057673,49.636,True,74.431,True,True,False
lcdb1000057674,42.34,True,51.431,True,True,False
lcdb1000057676,52.641,True,57.743,True,True,False
lcdb1000057677,72.792,True,114.697,True,True,False
lcdb1000057678,80.882,True,126.957,True,True,False
lcdb1000057679,66.644,True,75.893,True,True,False
lcdb1000057681,56.751,True,70.002,True,True,False
lcdb1000057682,36.149,True,39.435,True,True,False
lcdb1000057686,56.282,True,65.89,True,True,False
lcdb1000057687,183.94,True,197.154,True,True,False
lcdb1000057691,39.285,True,46.499,True,True,False
lcdb1000057692,39.048,True,47.01,True,True,False
lcdb1000057693,48.489,True,79.761,True,True,False
lcdb1000057694,39.811,True,67.732,True,True,False
lcdb1000057699,50.032,True,52.728,True,True,False
lcdb1000057700,96.248,True,122.512,True,True,False
lcdb1000057701,100.367,True,127.301,True,True,False
lcdb1000057702,71.544,True,81.827,True,True,False
lcdb1000057704,51.29,True,54.612,True,True,False
lcdb1000057705,58.652,True,60.778,True,True,False
lcdb1000057706,76.345,True,81.225,True,True,False
lcdb1000057707,58.524,True,63.015,True,True,False
lcdb1000057708,68.707,True,76.405,True,True,False
lcdb1000057712,64.306,True,73.159,True,True,False
lcdb1000057716,61.171,True,67.245,True,True,False
lcdb1000057717,57.371,True,74.754,True,True,False
lcdb1000057718,62.584,True,120.592,True,True,False
lcdb1000057719,143.567,True,172.075,True,True,False
lcdb1000057720,45.488,True,90.171,True,True,False
lcdb1000057721,33.454,True,33.958,True,True,False
lcdb1000057722,55.701,True,61.91,True,True,False
lcdb1000057723,96.331,True,135.402,True,True,False
lcdb1000057725,54.526,True,58.926,True,True,False
lcdb1000057726,56.866,True,62.005,True,True,False
lcdb1000057728,121.249,True,130.784,True,True,False
lcdb1000057729,186.61,True,228.017,True,True,False
lcdb1000057731,174.299,True,199.878,True,True,False
lcdb1000057732,196.168,True,207.208,True,True,False
lcdb1000057735,164.948,True,170.245,True,True,False
lcdb1000057736,61.95,True,75.247,True,True,False
lcdb1000057737,53.2,True,69.051,True,True,False
lcdb1000057739,64.077,True,76.096,True,True,False
lcdb1000057740,46.14,True,49.626,True,True,False
lcdb1000057743,54.962,True,100.339,True,True,False
lcdb1000057744,78.063,True,82.048,True,True,False
lcdb1000057745,59.637,True,74.011,True,True,False
lcdb1000057748,122.623,True,133.536,True,True,False
lcdb1000057755,27.06,False,28.691,False,True,True
lcdb1000057757,60.569,True,66.408,True,True,False
lcdb1000057760,34.844,True,41.606,True,True,False
lcdb1000057761,30.329,True,32.089,True,True,False
lcdb1000057766,56.122,True,74.276,True,True,False
lcdb1000057767,67.987,True,72.834,True,True,False
lcdb1000057769,62.149,True,86.775,True,True,False
lcdb1000057771,64.768,True,68.662,True,True,False
lcdb1000057781,66.229,True,87.715,True,True,False
lcdb1000057794,67.087,True,81.669,True,True,False
lcdb1000057795,41.07,True,57.064,True,True,False
lcdb1000057796,50.225,True,59.475,True,True,False
lcdb1000057798,101.291,True,121.183,True,True,False
lcdb1000057801,53.122,True,87.704,True,True,False
lcdb1000057804,49.794,True,94.325,True,True,False
lcdb1000057806,97.216,True,110.122,True,True,False
lcdb1000057807,42.809,True,56.102,True,True,False
lcdb1000057808,32.284,True,39.782,True,True,False
lcdb1000057809,67.535,True,93.089,True,True,False
lcdb1000057810,96.702,True,157.645,True,True,False
lcdb1000057811,55.093,True,76.146,True,True,False
lcdb1000057812,23.063,False,26.952,False,True,True
lcdb1000057813,105.932,True,134.061,True,True,False
lcdb1000057814,39.987,True,47.692,True,True,False
lcdb1000057815,41.713,True,53.91,True,True,False
lcdb1000057816,71.703,True,74.022,True,True,False
lcdb1000057818,60.662,True,69.932,True,True,False
lcdb1000057819,36.926,True,72.358,True,True,False
lcdb1000057820,78.358,True,82.787,True,True,False
lcdb1000057822,119.298,True,119.667,True,True,False
lcdb1000057823,68.918,True,79.184,True,True,False
lcdb1000057824,101.672,True,118.963,True,True,False
lcdb1000057825,34.707,True,51.928,True,True,False
lcdb1000057826,52.509,True,73.49,True,True,False
lcdb1000057827,32.139,True,40.784,True,True,False
lcdb1000057828,38.736,True,64.108,True,True,False
lcdb1000057829,129.178,True,153.902,True,True,False
lcdb1000057833,63.445,True,80.471,True,True,False
lcdb1000057834,50.664,True,81.082,True,True,False
lcdb1000057836,86.077,True,93.026,True,True,False
lcdb1000057837,116.482,True,126.788,True,True,False
lcdb1000057838,78.01,True,100.511,True,True,False
lcdb1000057839,85.079,True,99.517,True,True,False
lcdb1000057840,70.728,True,83.546,True,True,False
lcdb1000057841,94.717,True,185.831,True,True,False
lcdb1000057842,96.051,True,110.818,True,True,False
lcdb1000057843,75.864,True,98.405,True,True,False
lcdb1000057844,66.133,True,129.324,True,True,False
lcdb1000057845,72.314,True,92.728,True,True,False
lcdb1000057847,61.405,True,70.717,True,True,False
lcdb1000057848,77.67,True,105.711,True,True,False
lcdb1000057849,88.419,True,101.501,True,True,False
lcdb1000057850,71.673,True,89.179,True,True,False
lcdb1000057851,73.985,True,110.501,True,True,False
lcdb1000057856,61.746,True,67.181,True,True,False
lcdb1000057857,58.663,True,80.436,True,True,False
lcdb1000057858,60.08,True,64.856,True,True,False
lcdb1000057863,43.999,True,49.865,True,True,False
lcdb1000057864,97.464,True,101.376,True,True,False
lcdb1000057865,58.145,True,78.075,True,True,False
lcdb1000057867,48.913,True,56.141,True,True,False
lcdb1000057869,53.43,True,69.257,True,True,False
lcdb1000057871,62.784,True,104.036,True,True,False
lcdb1000057872,36.976,True,59.273,True,True,False
lcdb1000057873,62.385,True,78.942,True,True,False
lcdb1000057874,55.388,True,60.811,True,True,False
lcdb1000057876,169.458,True,183.207,True,True,False
lcdb1000057877,42.881,True,45.848,True,True,False
lcdb1000057878,51.692,True,55.391,True,True,False
lcdb1000057879,43.154,True,81.906,True,True,False
lcdb1000057880,56.738,True,81.932,True,True,False
lcdb1000057881,91.843,True,101.384,True,True,False
lcdb1000057882,64.273,True,83.675,True,True,False
lcdb1000057884,46.97,True,65.243,True,True,False
lcdb1000057886,32.557,True,36.536,True,True,False
lcdb1000057890,59.989,True,86.71,True,True,False
lcdb1000057891,26.591,False,33.385,True,True,False
lcdb1000057892,99.697,True,133.193,True,True,False
lcdb1000057893,57.301,True,82.457,True,True,False
lcdb1000057894,50.9,True,81.509,True,True,False
lcdb1000057898,81.19,True,90.615,True,True,False
lcdb1000057901,80.327,True,114.599,True,True,False
lcdb1000057903,52.198,True,56.08,True,True,False
lcdb1000057907,45.59,True,50.493,True,True,False
lcdb1000057908,65.905,True,73.455,True,True,False
lcdb1000057912,159.185,True,168.857,True,True,False
lcdb1000057916,75.371,True,87.366,True,True,False
lcdb1000057920,72.312,True,77.034,True,True,False
lcdb1000057921,80.406,True,86.194,True,True,False
lcdb1000057922,69.843,True,87.893,True,True,False
lcdb1000057923,56.946,True,91.871,True,True,False
lcdb1000057924,44.872,True,48.613,True,True,False
lcdb1000057925,234.994,True,243.043,True,True,False
lcdb1000057928,124.603,True,131.896,True,True,False
lcdb1000057931,123.736,True,175.361,True,True,False
lcdb1000057938,90.907,True,152.509,True,True,False
lcdb1000057957,63.885,True,91.041,True,True,False
lcdb1000057958,56.76,True,91.696,True,True,False
lcdb1000057960,155.341,True,168.81,True,True,False
lcdb1000057962,55.623,True,76.044,True,True,False
lcdb1000057964,26.297,False,29.19,False,True,True
lcdb1000057967,46.003,True,54.5,True,True,False
lcdb1000057968,159.184,True,168.561,True,True,False
lcdb1000057970,133.807,True,138.836,True,True,False
lcdb1000057972,63.869,True,66.495,True,True,False
lcdb1000057983,102.782,True,105.824,True,True,False
lcdb1000057989,36.689,True,37.809,True,True,False
lcdb1000057996,55.288,True,64.825,True,True,False
lcdb1000057998,64.684,True,73.526,True,True,False
lcdb1000057999,64.371,True,69.521,True,True,False
lcdb1000058000,47.108,True,67.868,True,True,False
lcdb1000058001,49.997,True,59.682,True,True,False
lcdb1000058002,25.009,False,38.205,True,True,False
lcdb1000058003,59.299,True,116.704,True,True,False
lcdb1000058004,65.529,True,107.248,True,True,False
lcdb1000058007,64.923,True,70.039,True,True,False
lcdb1000058009,86.285,True,122.353,True,True,False
lcdb1000058013,61.312,True,86.123,True,True,False
lcdb1000058015,78.868,True,96.232,True,True,False
lcdb1000058018,132.778,True,134.696,True,True,False
lcdb1000058022,47.402,True,64.309,True,True,False
lcdb1000058024,83.266,True,92.046,True,True,False
lcdb1000058025,66.946,True,72.512,True,True,False
lcdb1000058027,62.94,True,66.804,True,True,False
lcdb1000058028,53.093,True,63.185,True,True,False
lcdb1000058030,79.6,True,88.609,True,True,False
lcdb1000058031,42.834,True,51.408,True,True,False
lcdb1000058032,72.725,True,84.14,True,True,False
lcdb1000058033,73.59,True,77.996,True,True,False
lcdb1000058034,82.021,True,95.66,True,True,False
lcdb1000058037,37.452,True,42.136,True,True,False
lcdb1000058040,85.715,True,88.976,True,True,False
lcdb1000058044,52.989,True,62.642,True,True,False
lcdb1000058046-part-1,89.476,True,104.355,True,True,False
lcdb1000058046-part-2,33.363,True,36.769,True,True,False
lcdb1000058047,60.098,True,84.79,True,True,False
lcdb1000058049,114.566,True,144.537,True,True,False
lcdb1000058050,62.931,True,70.348,True,True,False
lcdb1000058052,69.539,True,76.088,True,True,False
lcdb1000058053,28.092,False,31.409,True,True,False
lcdb1000058054,43.521,True,50.518,True,True,False
lcdb1000058055,68.463,True,73.415,True,True,False
lcdb1000058058,62.611,True,119.746,True,True,False
lcdb1000058059,51.647,True,85.53,True,True,False
lcdb1000058060,10.618,False,13.25,False,False,False
lcdb1000058066,66.53,True,76.648,True,True,False
lcdb1000058071,73.002,True,87.423,True,True,False
lcdb1000058074,56.864,True,71.887,True,True,False
lcdb1000058075,49.772,True,55.095,True,True,False
lcdb1000058076,52.817,True,54.929,True,True,False
lcdb1000058077,64.474,True,82.306,True,True,False
lcdb1000058078,72.183,True,103.43,True,True,False
lcdb1000058081,60.332,True,63.771,True,True,False
lcdb1000058082,71.042,True,79.895,True,True,False
lcdb1000058083,60.571,True,67.18,True,True,False
lcdb1000058084,48.927,True,60.532,True,True,False
lcdb1000058085,295.637,True,325.632,True,True,False
lcdb1000058086,50.97,True,71.813,True,True,False
lcdb1000058087,144.882,True,176.287,True,True,False
lcdb1000058089,143.747,True,181.974,True,True,False
lcdb1000058092,32.225,True,39.11,True,True,False
lcdb1000058094,48.198,True,68.753,True,True,False
lcdb1000058105,41.574,True,80.579,True,True,False
lcdb1000058107,35.723,True,69.782,True,True,False
lcdb1000058112,54.327,True,65.951,True,True,False
lcdb1000058113,91.973,True,100.602,True,True,False
lcdb1000058114,30.905,True,44.082,True,True,False
lcdb1000058115,32.112,True,37.852,True,True,False
lcdb1000058123,103.357,True,120.339,True,True,False
lcdb1000058132,170.012,True,200.974,True,True,False
lcdb1000058134,49.443,True,60.984,True,True,False
lcdb1000058135,72.443,True,83.471,True,True,False
lcdb1000058136,63.27,True,93.9,True,True,False
lcdb1000058138,113.012,True,135.483,True,True,False
lcdb1000058139,76.213,True,79.882,True,True,False
lcdb1000058140,91.519,True,112.937,True,True,False
lcdb1000058142,110.9,True,115.702,True,True,False
lcdb1000058145,70.287,True,108.498,True,True,False
lcdb1000058151,31.078,True,33.936,True,True,False
lcdb1000058153,34.812,True,42.633,True,True,False
lcdb1000058159,53.964,True,61.998,True,True,False
lcdb1000058162,62.727,True,87.426,True,True,False
lcdb1000058169,71.784,True,76.113,True,True,False
lcdb1000058173,203.917,True,253.21,True,True,False
lcdb1000058175,166.895,True,194.969,True,True,False
lcdb1000058177,157.312,True,163.634,True,True,False
lcdb1000058178,35.701,True,50.037,True,True,False
lcdb1000058179,36.705,True,41.082,True,True,False
lcdb1000058180,44.956,True,67.721,True,True,False
lcdb1000058182,203.294,True,214.912,True,True,False
lcdb1000058183,142.344,True,179.471,True,True,False
lcdb1000058188,66.994,True,77.269,True,True,False
lcdb1000058190,181.783,True,192.188,True,True,False
lcdb1000058193,28.673,False,37.958,True,True,False
lcdb1000058194,40.515,True,66.573,True,True,False
lcdb1000058199,52.729,True,77.689,True,True,False
lcdb1000058200,62.45,True,75.283,True,True,False
lcdb1000058201,110.239,True,134.506,True,True,False
lcdb1000058206,81.195,True,97.506,True,True,False
lcdb1000058208,72.28,True,82.607,True,True,False
lcdb1000058210,140.281,True,181.287,True,True,False
lcdb1000058211,74.978,True,89.463,True,True,False
lcdb1000058213,82.801,True,110.025,True,True,False
lcdb1000058214,107.26,True,115.221,True,True,False
lcdb1000058217,120.918,True,144.658,True,True,False
lcdb1000058219,129.182,True,138.291,True,True,False
lcdb1000058222,59.571,True,65.217,True,True,False
lcdb1000058225,137.977,True,169.859,True,True,False
lcdb1000058226,174.381,True,186.115,True,True,False
lcdb1000058228,141.754,True,183.263,True,True,False
lcdb1000058230,112.334,True,141.744,True,True,False
lcdb1000058235,63.807,True,73.469,True,True,False
lcdb1000058237,92.006,True,119.866,True,True,False
lcdb1000058238,70.754,True,82.861,True,True,False
lcdb1000058239,61.274,True,71.08,True,True,False
lcdb1000058240,50.731,True,63.233,True,True,False
lcdb1000058246,33.341,True,43.899,True,True,False
lcdb1000058247,66.769,True,94.021,True,True,False
lcdb1000058254,67.465,True,82.849,True,True,False
lcdb1000058255,112.453,True,198.642,True,True,False
lcdb1000058256,57.108,True,66.025,True,True,False
lcdb1000058257,77.814,True,148.185,True,True,False
lcdb1000058258,95.081,True,104.018,True,True,False
lcdb1000058259,75.564,True,90.601,True,True,False
lcdb1000058260,83.555,True,87.726,True,True,False
lcdb1000058261,63.131,True,83.074,True,True,False
lcdb1000058262,68.059,True,75.499,True,True,False
lcdb1000058263,81.523,True,95.753,True,True,False
lcdb1000058264,74.344,True,84.932,True,True,False
lcdb1000058265,61.359,True,80.846,True,True,False
lcdb1000058268,67.492,True,70.663,True,True,False
lcdb1000058275,68.902,True,85.729,True,True,False
lcdb1000058276,74.203,True,86.472,True,True,False
lcdb1000058285,75.703,True,89.799,True,True,False
lcdb1000058291,48.024,True,63.46,True,True,False
lcdb1000058292,40.159,True,51.113,True,True,False
lcdb1000058296,111.662,True,121.873,True,True,False
lcdb1000058297,57.183,True,114.092,True,True,False
lcdb1000058298,56.575,True,63.807,True,True,False
lcdb1000058299,91.181,True,107.404,True,True,False
lcdb1000058303,98.969,True,104.964,True,True,False
lcdb1000058305,132.083,True,213.995,True,True,False
lcdb1000058308,75.764,True,96.259,True,True,False
lcdb1000058309,95.281,True,96.882,True,True,False
lcdb1000058310,76.936,True,89.666,True,True,False
lcdb1000058313,78.677,True,85.443,True,True,False
lcdb1000058314,60.883,True,79.843,True,True,False
lcdb1000058316,117.389,True,133.383,True,True,False
lcdb1000058318,72.508,True,83.499,True,True,False
lcdb1000058319,114.648,True,137.195,True,True,False
lcdb1000058322,92.141,True,121.415,True,True,False
lcdb1000058323,320.586,True,368.763,True,True,False
lcdb1000058325,55.308,True,81.027,True,True,False
lcdb1000058327,49.344,True,61.795,True,True,False
lcdb1000058329,70.755,True,98.342,True,True,False
lcdb1000058330,71.698,True,94.752,True,True,False
lcdb1000058332,80.884,True,129.185,True,True,False
lcdb1000058333,54.086,True,80.631,True,True,False
lcdb1000058336,48.601,True,56.83,True,True,False
lcdb1000058339,59.764,True,68.636,True,True,False
lcdb1000058340,376.955,True,388.152,True,True,False
lcdb1000058341,285.868,True,296.421,True,True,False
lcdb1000058348,70.918,True,87.373,True,True,False
lcdb1000058349,74.414,True,82.022,True,True,False
lcdb1000058350,62.252,True,89.247,True,True,False
lcdb1000058351,115.832,True,152.819,True,True,False
lcdb1000058353,80.264,True,97.437,True,True,False
lcdb1000058357,59.655,True,66.391,True,True,False
lcdb1000058358,164.761,True,167.109,True,True,False
lcdb1000058360,67.639,True,78.395,True,True,False
lcdb1000058361,22.703,False,34.513,True,True,False
lcdb1000058362,370.441,True,384.059,True,True,False
lcdb1000058363,91.533,True,114.581,True,True,False
lcdb1000058365,83.132,True,93.287,True,True,False
lcdb1000058366,74.029,True,85.692,True,True,False
lcdb1000058368,60.853,True,69.297,True,True,False
lcdb1000058370,51.738,True,98.408,True,True,False
lcdb1000058371,69.844,True,130.311,True,True,False
lcdb1000058375,40.24,True,45.837,True,True,False
lcdb1000058380,314.371,True,323.939,True,True,False
lcdb1000058381,56.667,True,74.005,True,True,False
lcdb1000058385,94.797,True,131.779,True,True,False
lcdb1000058386,93.341,True,109.639,True,True,False
lcdb1000058391,76.034,True,81.428,True,True,False
lcdb1000058392,60.72,True,74.872,True,True,False
lcdb1000058393,111.374,True,112.617,True,True,False
lcdb1000058397,88.895,True,176.608,True,True,False
lcdb1000058399,86.75,True,87.879,True,True,False
lcdb1000059860,50.423,True,55.257,True,True,False
lcdb1000059876,72.52,True,120.279,True,True,False
lcdb1000059878,57.074,True,75.642,True,True,False
lcdb1000059879,49.145,True,51.409,True,True,False
lcdb1000059880,26.693,False,34.601,True,True,False
lcdb1000059881,83.423,True,88.239,True,True,False
lcdb1000059882,39.249,True,41.689,True,True,False
lcdb1000059883,105.612,True,111.334,True,True,False
lcdb1000059884,71.985,True,88.725,True,True,False
lcdb1000059886,74.335,True,113.591,True,True,False
lcdb1000059922,84.103,True,138.153,True,True,False
lcdb1000059924,187.186,True,202.035,True,True,False
lcdb1000059925,161.652,True,163.318,True,True,False
lcdb1000059926,124.492,True,140.864,True,True,False
lcdb1000059929,104.607,True,123.207,True,True,False
lcdb1000059934,45.069,True,52.112,True,True,False
lcdb1000059935,209.642,True,216.476,True,True,False
lcdb1000059936,43.133,True,47.425,True,True,False
lcdb1000059938,321.872,True,344.373,True,True,False
lcdb1000059944,118.764,True,128.103,True,True,False
lcdb1000059946,156.944,True,158.666,True,True,False
lcdb1000059947,55.26,True,62.029,True,True,False
lcdb1000059948,59.42,True,62.277,True,True,False
lcdb1000059951,112.519,True,117.688,True,True,False
lcdb1000059952,160.347,True,161.832,True,True,False
lcdb1000059954,42.357,True,60.352,True,True,False
lcdb1000059959,66.046,True,84.235,True,True,False
lcdb1000059961,225.372,True,225.544,True,True,False
lcdb1000059963,81.173,True,93.869,True,True,False
lcdb1000059967,53.003,True,77.056,True,True,False
lcdb1000059970,42.685,True,47.879,True,True,False
lcdb1000059971,69.102,True,75.261,True,True,False
lcdb1000059973,118.301,True,127.349,True,True,False
lcdb1000059975,160.971,True,269.859,True,True,False
lcdb1000059984,65.631,True,76.824,True,True,False
lcdb1000059985,53.811,True,71.237,True,True,False
lcdb1000059997,84.737,True,136.723,True,True,False
lcdb1000060000,85.544,True,107.97,True,True,False
lcdb1000060001,60.463,True,63.333,True,True,False
lcdb1000060002,61.36,True,67.627,True,True,False
lcdb1000060008,98.882,True,115.124,True,True,False
lcdb1000060011,115.008,True,144.562,True,True,False
lcdb1000060012,137.133,True,140.774,True,True,False
lcdb1000060225,179.853,True,222.516,True,True,False
lcdb1000060463,46.102,True,70.555,True,True,False
lcdb1000060465,91.119,True,98.929,True,True,False
lcdb1000060466,28.374,False,38.047,True,True,False
lcdb1000060467,31.193,True,39.158,True,True,False
lcdb1000060469,84.872,True,94.584,True,True,False
lcdb1000060471,121.52,True,161.367,True,True,False
lcdb1000060537,57.803,True,63.165,True,True,False
lcdb1000060538,31.242,True,35.719,True,True,False
lcdb1000060622,103.51,True,120.219,True,True,False
lcdb1000061165-part-1,3.395,False,3.883,False,False,False
lcdb1000061165-part-2,0.884,False,0.941,False,False,False
lcdb1000061227,42.531,True,45.698,True,True,False
lcdb1000063130,70.485,True,89.25,True,True,False
lcdb1000063131,68.442,True,107.592,True,True,False
lcdb1000063771,13.897,False,15.956,False,False,False
lcdb1000063776,38.187,True,58.784,True,True,False
lcdb1000063780,32.536,True,44.989,True,True,False
lcdb1000063818,67.303,True,72.306,True,True,False
lcdb1000063822,96.396,True,130.028,True,True,False
lcdb1000063936,26.848,False,40.104,True,True,False
lcdb1000063938,48.447,True,54.34,True,True,False
lcdb1000063940,49.625,True,67.346,True,True,False
lcdb1000063945,53.708,True,76.107,True,True,False
lcdb1000063995,78.679,True,107.329,True,True,False
lcdb1000064040,37.373,True,51.592,True,True,False
lcdb1000064061,131.336,True,156.094,True,True,False
lcdb1000064071,78.996,True,107.982,True,True,False
lcdb1000064155,43.648,True,52.02,True,True,False
lcdb1000064256,31.056,True,32.98,True,True,False
lcdb1000065417,229.329,True,267.443,True,True,False
lcdb1000067468,104.818,True,109.891,True,True,False
lcdb1000067469,96.385,True,102.742,True,True,False
lcdb1000067472,113.172,True,116.875,True,True,False
lcdb1000067474,56.019,True,59.208,True,True,False
lcdb1000067532,46.626,True,53.802,True,True,False
lcdb1000067650,120.632,True,142.552,True,True,False
lcdb1000067651,67.208,True,85.472,True,True,False
lcdb1000067661,233.135,True,253.818,True,True,False
lcdb1000067663,95.326,True,100.431,True,True,False
lcdb1000067675,215.686,True,311.241,True,True,False
lcdb1000067789,80.45,True,91.742,True,True,False
lcdb1000067790,78.068,True,101.675,True,True,False
lcdb1000067793,83.988,True,92.097,True,True,False
lcdb1000067795,145.833,True,213.105,True,True,False
lcdb1000067796,152.399,True,202.652,True,True,False
lcdb1000067803,51.887,True,71.199,True,True,False
lcdb1000067841,121.015,True,183.382,True,True,False
lcdb1000067953,84.081,True,90.38,True,True,False
lcdb1000071100,47.049,True,54.609,True,True,False
lcdb1000071104,22.724,False,31.108,True,True,False
lcdb1000071105,71.403,True,77.929,True,True,False
lcdb1000071106,45.717,True,62.852,True,True,False
lcdb1000071108,47.905,True,60.474,True,True,False
lcdb1000071109,77.825,True,91.286,True,True,False
lcdb1000071114,45.449,True,56.746,True,True,False
lcdb1000071115,39.542,True,77.44,True,True,False
lcdb1000071120,101.955,True,109.168,True,True,False
lcdb1000071122,252.437,True,314.029,True,True,False
lcdb1000071128,72.56,True,77.033,True,True,False
lcdb1000071130,113.966,True,129.784,True,True,False
lcdb1000071135,116.671,True,138.649,True,True,False
lcdb1000071180,64.511,True,71.163,True,True,False
lcdb1000071184,61.561,True,67.533,True,True,False
lcdb1000071186,59.962,True,68.986,True,True,False
lcdb1000071196,79.1,True,86.044,True,True,False
lcdb1000071202,46.289,True,50.644,True,True,False
lcdb1000071229,93.045,True,108.916,True,True,False
lcdb1000071233-part-1,214.235,True,224.077,True,True,False
lcdb1000071233-part-2,4.702,False,5.57,False,False,False
lcdb1000071236,129.452,True,169.232,True,True,False
lcdb1000071237,79.581,True,105.163,True,True,False
lcdb1000071249,90.477,True,103.294,True,True,False
lcdb1000071262,46.23,True,52.154,True,True,False
lcdb1000071267,64.312,True,73.731,True,True,False
lcdb1000071291,74.523,True,82.483,True,True,False
lcdb1000071292,45.592,True,54.05,True,True,False
lcdb1000071293,27.856,False,30.553,True,True,False
lcdb1000071311,46.512,True,54.174,True,True,False
lcdb1000071313,66.129,True,76.226,True,True,False
lcdb1000071317,54.156,True,58.489,True,True,False
lcdb1000071320,68.487,True,88.007,True,True,False
lcdb1000071322,109.047,True,207.353,True,True,False
lcdb1000071323,95.928,True,115.461,True,True,False
lcdb1000071326,84.374,True,162.721,True,True,False
lcdb1000071327,68.743,True,81.795,True,True,False
lcdb1000071328,45.848,True,55.633,True,True,False
lcdb1000071329,61.052,True,69.938,True,True,False
lcdb1000071330,60.397,True,70.146,True,True,False
lcdb1000071331,78.771,True,97.337,True,True,False
lcdb1000071333,100.738,True,144.686,True,True,False
lcdb1000071351,80.4,True,90.139,True,True,False
lcdb1000071359,58.075,True,70.827,True,True,False
lcdb1000071360,85.153,True,101.637,True,True,False
lcdb1000071361,72.975,True,108.618,True,True,False
lcdb1000071371,58.839,True,63.274,True,True,False
lcdb1000071375,81.232,True,124.429,True,True,False
lcdb1000071376,70.567,True,138.073,True,True,False
lcdb1000071377,64.737,True,126.606,True,True,False
lcdb1000071393,56.581,True,87.218,True,True,False
lcdb1000071397,42.494,True,49.51,True,True,False
lcdb1000071399,117.661,True,137.874,True,True,False
lcdb1000071401,52.628,True,63.723,True,True,False
lcdb1000071404,68.104,True,78.493,True,True,False
lcdb1000071405,44.647,True,48.231,True,True,False
lcdb1000071407,62.419,True,87.323,True,True,False
lcdb1000071409,33.485,True,49.402,True,True,False
lcdb1000071410,55.539,True,69.366,True,True,False
lcdb1000071411,105.196,True,159.185,True,True,False
lcdb1000071449,88.194,True,93.267,True,True,False
lcdb1000071454,55.924,True,71.294,True,True,False
lcdb1000071460,99.417,True,113.89,True,True,False
lcdb1000071461,102.022,True,125.42,True,True,False
lcdb1000071465,63.055,True,87.639,True,True,False
lcdb1000071468,48.762,True,58.36,True,True,False
lcdb1000071471,68.934,True,76.459,True,True,False
lcdb1000071479,58.872,True,87.909,True,True,False
lcdb1000071482,52.345,True,60.929,True,True,False
lcdb1000071483,173.548,True,227.316,True,True,False
lcdb1000071484,62.156,True,65.557,True,True,False
lcdb1000071485,62.186,True,66.343,True,True,False
lcdb1000071486,54.592,True,64.861,True,True,False
lcdb1000071490,46.19,True,51.966,True,True,False
lcdb1000071491,55.206,True,68.337,True,True,False
lcdb1000071492,52.026,True,65.133,True,True,False
lcdb1000071513,86.161,True,95.751,True,True,False
lcdb1000071518,65.19,True,88.608,True,True,False
lcdb1000071520,51.083,True,55.444,True,True,False
lcdb1000071521,44.644,True,50.505,True,True,False
lcdb1000071524,38.092,True,66.61,True,True,False
lcdb1000071525,57.229,True,68.534,True,True,False
lcdb1000071527,95.056,True,128.678,True,True,False
lcdb1000071529,48.833,True,61.851,True,True,False
lcdb1000071543,26.749,False,34.82,True,True,False
lcdb1000071545,36.741,True,47.224,True,True,False
lcdb1000071546,57.851,True,103.819,True,True,False
lcdb1000071547,38.476,True,75.963,True,True,False
lcdb1000071549,29.641,False,51.799,True,True,False
lcdb1000071551,40.079,True,59.796,True,True,False
lcdb1000071552,46.489,True,91.112,True,True,False
lcdb1000071554,56.714,True,70.473,True,True,False
lcdb1000071561,56.942,True,71.635,True,True,False
lcdb1000071564,31.144,True,35.835,True,True,False
lcdb1000071575,43.398,True,50.223,True,True,False
lcdb1000071578,72.845,True,84.884,True,True,False
lcdb1000071588,67.34,True,74.187,True,True,False
lcdb1000071589,50.89,True,66.485,True,True,False
lcdb1000071592,85.951,True,106.316,True,True,False
lcdb1000071595,52.897,True,55.111,True,True,False
lcdb1000071605,52.681,True,64.801,True,True,False
lcdb1000071606,63.775,True,72.21,True,True,False
lcdb1000071607,71.47,True,125.735,True,True,False
lcdb1000071610,38.261,True,49.315,True,True,False
lcdb1000071611,37.116,True,50.801,True,True,False
lcdb1000071615,78.887,True,112.146,True,True,False
lcdb1000071623,89.636,True,98.803,True,True,False
lcdb1000071624,69.309,True,83.56,True,True,False
lcdb1000071625,88.917,True,96.839,True,True,False
lcdb1000071626,43.877,True,53.588,True,True,False
lcdb1000071627,77.359,True,92.389,True,True,False
lcdb1000071628,55.302,True,63.706,True,True,False
lcdb1000071632,60.197,True,82.215,True,True,False
lcdb1000071634,66.902,True,82.194,True,True,False
lcdb1000071635,78.267,True,94.497,True,True,False
lcdb1000071639,86.114,True,110.772,True,True,False
lcdb1000071640,103.18,True,117.77,True,True,False
lcdb1000071642,75.424,True,91.926,True,True,False
lcdb1000071644,33.288,True,44.149,True,True,False
lcdb1000071645,55.029,True,71.818,True,True,False
lcdb1000071646,57.37,True,73.209,True,True,False
lcdb1000071649,63.705,True,73.88,True,True,False
lcdb1000071658,39.907,True,42.912,True,True,False
lcdb1000071663,51.744,True,55.949,True,True,False
lcdb1000071666,67.123,True,69.667,True,True,False
lcdb1000071668,82.771,True,89.883,True,True,False
